2019-06-15 11:31:55,327 INFO  volume.HddsVolume (HddsVolume.java:<init>(176)) - Creating Volume: /opt/src/hadoop-hdds/container-service/target/test-dir/org.apache.hadoop.ozone.container.common.statemachine.commandhandler.TestCloseContainerCommandHandler08bb80c0-0644-4ba8-a2b2-b4ef04058828/hdds of  storage type : DISK and capacity : 104021790720
2019-06-15 11:31:55,331 INFO  volume.VolumeSet (VolumeSet.java:initializeVolumeSet(170)) - Added Volume : /opt/src/hadoop-hdds/container-service/target/test-dir/org.apache.hadoop.ozone.container.common.statemachine.commandhandler.TestCloseContainerCommandHandler08bb80c0-0644-4ba8-a2b2-b4ef04058828/hdds to VolumeSet
2019-06-15 11:31:55,340 INFO  volume.ThrottledAsyncChecker (ThrottledAsyncChecker.java:schedule(140)) - Scheduling a check for org.apache.hadoop.ozone.container.common.volume.HddsVolume@1500b2f3
2019-06-15 11:31:55,367 INFO  volume.HddsVolumeChecker (HddsVolumeChecker.java:checkAllVolumes(203)) - Scheduled health check for volume org.apache.hadoop.ozone.container.common.volume.HddsVolume@1500b2f3
ERROR StatusLogger No Log4j 2 configuration file found. Using default configuration (logging only errors to the console), or user programmatically provided configurations. Set system property 'log4j2.debug' to show Log4j 2 internal initialization logging. See https://logging.apache.org/log4j/2.x/manual/configuration.html for instructions on how to configure Log4j 2
2019-06-15 11:31:55,689 INFO  ratis.XceiverServerRatis (XceiverServerRatis.java:newXceiverServerRatis(401)) - Found a free port for the server : 40443
2019-06-15 11:31:56,051 WARN  scm.HddsServerUtil (HddsServerUtil.java:getDefaultRatisDirectory(354)) - Storage directory for Ratis is not configured. It is a good idea to map this to an SSD disk. Falling back to ozone.metadata.dirs
2019-06-15 11:31:56,070 INFO  impl.RaftServerProxy (ConfUtils.java:logGet(43)) - raft.rpc.type = GRPC (default)
2019-06-15 11:31:56,077 INFO  grpc.GrpcConfigKeys$Server (ConfUtils.java:logGet(43)) - raft.grpc.server.port = 40443 (custom)
2019-06-15 11:31:56,077 INFO  server.GrpcService (ConfUtils.java:logGet(43)) - raft.grpc.message.size.max = 33570816 (custom)
2019-06-15 11:31:56,079 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(43)) - raft.server.log.appender.buffer.byte-limit = 33554432 (custom)
2019-06-15 11:31:56,079 INFO  server.GrpcService (ConfUtils.java:logGet(43)) - raft.grpc.flow.control.window = 1MB (=1048576) (default)
2019-06-15 11:31:56,080 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(43)) - raft.server.rpc.request.timeout = 3000ms (default)
2019-06-15 11:31:56,205 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(43)) - raft.server.storage.dir = [/opt/src/hadoop-hdds/container-service/target/test-dir/org.apache.hadoop.ozone.container.common.statemachine.commandhandler.TestCloseContainerCommandHandler08bb80c0-0644-4ba8-a2b2-b4ef04058828/ratis] (custom)
2019-06-15 11:31:56,216 INFO  server.XceiverServerGrpc (XceiverServerGrpc.java:<init>(97)) - Found a free port for the server : 37045
2019-06-15 11:31:56,240 INFO  ozoneimpl.OzoneContainer (OzoneContainer.java:start(186)) - Attempting to start container services.
2019-06-15 11:31:56,240 INFO  ozoneimpl.OzoneContainer (OzoneContainer.java:startContainerScrub(160)) - Background container scrubber has been disabled by hdds.containerscrub.enabled
2019-06-15 11:31:56,241 INFO  ratis.XceiverServerRatis (XceiverServerRatis.java:start(418)) - Starting XceiverServerRatis b21c467d-dfe3-461d-b553-ca0b248f6db5 at port 40443
2019-06-15 11:31:56,251 INFO  impl.RaftServerProxy (RaftServerProxy.java:lambda$start$3(299)) - b21c467d-dfe3-461d-b553-ca0b248f6db5: start RPC server
2019-06-15 11:31:56,378 INFO  server.GrpcService (GrpcService.java:startImpl(148)) - b21c467d-dfe3-461d-b553-ca0b248f6db5: GrpcService started, listening on 0.0.0.0/0.0.0.0:40443
2019-06-15 11:31:56,652 INFO  impl.RaftServerProxy (RaftServerProxy.java:addNew(89)) - b21c467d-dfe3-461d-b553-ca0b248f6db5: addNew group-D9E76359013A:[b21c467d-dfe3-461d-b553-ca0b248f6db5:127.0.0.1:40443] returns group-D9E76359013A:java.util.concurrent.CompletableFuture@54bce65a[Not completed]
2019-06-15 11:31:56,679 INFO  impl.RaftServerImpl (RaftServerImpl.java:<init>(91)) - b21c467d-dfe3-461d-b553-ca0b248f6db5: new RaftServerImpl for group-D9E76359013A:[b21c467d-dfe3-461d-b553-ca0b248f6db5:127.0.0.1:40443] with ContainerStateMachine:uninitialized
2019-06-15 11:31:56,680 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(43)) - raft.server.rpc.timeout.min = 1s (custom)
2019-06-15 11:31:56,680 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(43)) - raft.server.rpc.timeout.max = 1200ms (custom)
2019-06-15 11:31:56,680 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(43)) - raft.server.rpcslowness.timeout = 120s (custom)
2019-06-15 11:31:56,681 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(43)) - raft.server.log.appender.install.snapshot.enabled = true (default)
2019-06-15 11:31:56,685 INFO  impl.RaftServerImpl (ServerState.java:<init>(101)) - b21c467d-dfe3-461d-b553-ca0b248f6db5:group-D9E76359013A ConfigurationManager, init=-1: [b21c467d-dfe3-461d-b553-ca0b248f6db5:127.0.0.1:40443], old=null, confs=<EMPTY_MAP>
2019-06-15 11:31:56,685 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(43)) - raft.server.storage.dir = [/opt/src/hadoop-hdds/container-service/target/test-dir/org.apache.hadoop.ozone.container.common.statemachine.commandhandler.TestCloseContainerCommandHandler08bb80c0-0644-4ba8-a2b2-b4ef04058828/ratis] (custom)
2019-06-15 11:31:56,690 INFO  storage.RaftStorageDirectory (RaftStorageDirectory.java:analyzeStorage(246)) - The storage directory /opt/src/hadoop-hdds/container-service/target/test-dir/org.apache.hadoop.ozone.container.common.statemachine.commandhandler.TestCloseContainerCommandHandler08bb80c0-0644-4ba8-a2b2-b4ef04058828/ratis/0fa23aa2-ae59-492f-8f25-d9e76359013a does not exist. Creating ...
2019-06-15 11:31:56,697 INFO  storage.RaftStorageDirectory (RaftStorageDirectory.java:tryLock(328)) - Lock on /opt/src/hadoop-hdds/container-service/target/test-dir/org.apache.hadoop.ozone.container.common.statemachine.commandhandler.TestCloseContainerCommandHandler08bb80c0-0644-4ba8-a2b2-b4ef04058828/ratis/0fa23aa2-ae59-492f-8f25-d9e76359013a/in_use.lock acquired by nodename 4196@ozone-unit-076618677d3-cbxt7-2821487498
2019-06-15 11:31:56,704 INFO  storage.RaftStorage (RaftStorage.java:format(75)) - Storage directory /opt/src/hadoop-hdds/container-service/target/test-dir/org.apache.hadoop.ozone.container.common.statemachine.commandhandler.TestCloseContainerCommandHandler08bb80c0-0644-4ba8-a2b2-b4ef04058828/ratis/0fa23aa2-ae59-492f-8f25-d9e76359013a has been successfully formatted.
2019-06-15 11:31:56,705 INFO  ratis.ContainerStateMachine (ContainerStateMachine.java:loadSnapshot(199)) - The snapshot info is null.Setting the last applied index to:(t:0, i:~)
2019-06-15 11:31:56,706 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(43)) - raft.server.leader.election.timeout = 120s (custom)
2019-06-15 11:31:56,707 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(43)) - raft.server.log.use.memory = false (default)
2019-06-15 11:31:56,709 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(43)) - raft.server.log.appender.buffer.byte-limit = 33554432 (custom)
2019-06-15 11:31:56,711 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(43)) - raft.server.log.segment.size.max = 16384 (custom)
2019-06-15 11:31:56,714 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(43)) - raft.server.log.segment.cache.num.max = 2 (custom)
